Class,CloseTime,30m0,30mvolume0,30m1,30mvolume1,30m2,30mvolume2,30m3,30mvolume3,30m4,30mvolume4,30m5,30mvolume5,30m6,30mvolume6,30m7,30mvolume7,30m8,30mvolume8,30m9,30mvolume9,30m10,30mvolume10,30m11,30mvolume11,30m12,30mvolume12,30m13,30mvolume13,30m14,30mvolume14,30m15,30mvolume15,4h0,4hvolume0,4h1,4hvolume1,4h2,4hvolume2,4h3,4hvolume3,4h4,4hvolume4,4h5,4hvolume5,4h6,4hvolume6,4h7,4hvolume7,4h8,4hvolume8,4h9,4hvolume9,4h10,4hvolume10,4h11,4hvolume11,4h12,4hvolume12,4h13,4hvolume13,4h14,4hvolume14,4h15,4hvolume15
Pull,1534607999999,290.47,8434.14952,286.01,34258.86241,293.57,9493.18557,302.39,6187.41508,300.38,12806.56006,304.32,13213.81738,308.37,7657.371,310.76,8855.48885,310.93,7039.57777,312.48,6499.32269,310.15,4500.53731,309.46,5768.35268,307.94,6853.73776,308.92,6192.33622,307.97,4086.95117,308.5,5119.50002,290.47,100906.84987,310.93,46060.31562,306.0,49934.51287,312.55,67045.91545,317.51,61890.56798,302.14,75055.8999,295.57,56040.90122,298.8,53589.50323,302.01,60052.19939,296.93,35927.38896,287.17,22984.47196,291.49,19313.34469,291.32,45131.3337,295.22,55434.74907,289.19,40400.83673,281.58,52400.51895
Push,1534613399999,284.94,12631.10876,287.0,8994.99023,285.0,10446.60733,290.47,8434.14952,286.01,34258.86241,293.57,9493.18557,302.39,6187.41508,300.38,12806.56006,304.32,13213.81738,308.37,7657.371,310.76,8855.48885,310.93,7039.57777,312.48,6499.32269,310.15,4500.53731,309.46,5768.35268,307.94,6853.73776,290.47,100906.84987,310.93,46060.31562,306.0,49934.51287,312.55,67045.91545,317.51,61890.56798,302.14,75055.8999,295.57,56040.90122,298.8,53589.50323,302.01,60052.19939,296.93,35927.38896,287.17,22984.47196,291.49,19313.34469,291.32,45131.3337,295.22,55434.74907,289.19,40400.83673,281.58,52400.51895
Push,1534624199999,287.84,3730.44534,290.31,6947.22883,290.36,4299.30259,289.44,8658.38136,289.64,9479.17854,286.11,7521.31665,284.94,12631.10876,287.0,8994.99023,285.0,10446.60733,290.47,8434.14952,286.01,34258.86241,293.57,9493.18557,302.39,6187.41508,300.38,12806.56006,304.32,13213.81738,308.37,7657.371,290.31,68978.11429,290.47,100906.84987,310.93,46060.31562,306.0,49934.51287,312.55,67045.91545,317.51,61890.56798,302.14,75055.8999,295.57,56040.90122,298.8,53589.50323,302.01,60052.19939,296.93,35927.38896,287.17,22984.47196,291.49,19313.34469,291.32,45131.3337,295.22,55434.74907,289.19,40400.83673
Push,1534625999999,288.38,7083.12657,287.84,3730.44534,290.31,6947.22883,290.36,4299.30259,289.44,8658.38136,289.64,9479.17854,286.11,7521.31665,284.94,12631.10876,287.0,8994.99023,285.0,10446.60733,290.47,8434.14952,286.01,34258.86241,293.57,9493.18557,302.39,6187.41508,300.38,12806.56006,304.32,13213.81738,290.31,68978.11429,290.47,100906.84987,310.93,46060.31562,306.0,49934.51287,312.55,67045.91545,317.51,61890.56798,302.14,75055.8999,295.57,56040.90122,298.8,53589.50323,302.01,60052.19939,296.93,35927.38896,287.17,22984.47196,291.49,19313.34469,291.32,45131.3337,295.22,55434.74907,289.19,40400.83673
Pull,1534631399999,296.66,10490.41631,294.61,6770.81274,291.18,6452.85616,288.38,7083.12657,287.84,3730.44534,290.31,6947.22883,290.36,4299.30259,289.44,8658.38136,289.64,9479.17854,286.11,7521.31665,284.94,12631.10876,287.0,8994.99023,285.0,10446.60733,290.47,8434.14952,286.01,34258.86241,293.57,9493.18557,290.31,68978.11429,290.47,100906.84987,310.93,46060.31562,306.0,49934.51287,312.55,67045.91545,317.51,61890.56798,302.14,75055.8999,295.57,56040.90122,298.8,53589.50323,302.01,60052.19939,296.93,35927.38896,287.17,22984.47196,291.49,19313.34469,291.32,45131.3337,295.22,55434.74907,289.19,40400.83673
Push,1534638599999,291.46,7497.25321,294.11,6292.00603,294.59,4785.05333,294.9,5490.96371,296.66,10490.41631,294.61,6770.81274,291.18,6452.85616,288.38,7083.12657,287.84,3730.44534,290.31,6947.22883,290.36,4299.30259,289.44,8658.38136,289.64,9479.17854,286.11,7521.31665,284.94,12631.10876,287.0,8994.99023,294.11,51095.68019,290.31,68978.11429,290.47,100906.84987,310.93,46060.31562,306.0,49934.51287,312.55,67045.91545,317.51,61890.56798,302.14,75055.8999,295.57,56040.90122,298.8,53589.50323,302.01,60052.19939,296.93,35927.38896,287.17,22984.47196,291.49,19313.34469,291.32,45131.3337,295.22,55434.74907
Push,1534640399999,292.59,2963.18909,291.46,7497.25321,294.11,6292.00603,294.59,4785.05333,294.9,5490.96371,296.66,10490.41631,294.61,6770.81274,291.18,6452.85616,288.38,7083.12657,287.84,3730.44534,290.31,6947.22883,290.36,4299.30259,289.44,8658.38136,289.64,9479.17854,286.11,7521.31665,284.94,12631.10876,294.11,51095.68019,290.31,68978.11429,290.47,100906.84987,310.93,46060.31562,306.0,49934.51287,312.55,67045.91545,317.51,61890.56798,302.14,75055.8999,295.57,56040.90122,298.8,53589.50323,302.01,60052.19939,296.93,35927.38896,287.17,22984.47196,291.49,19313.34469,291.32,45131.3337,295.22,55434.74907
Push,1534643999999,290.84,4583.09631,293.45,4867.21213,292.59,2963.18909,291.46,7497.25321,294.11,6292.00603,294.59,4785.05333,294.9,5490.96371,296.66,10490.41631,294.61,6770.81274,291.18,6452.85616,288.38,7083.12657,287.84,3730.44534,290.31,6947.22883,290.36,4299.30259,289.44,8658.38136,289.64,9479.17854,294.11,51095.68019,290.31,68978.11429,290.47,100906.84987,310.93,46060.31562,306.0,49934.51287,312.55,67045.91545,317.51,61890.56798,302.14,75055.8999,295.57,56040.90122,298.8,53589.50323,302.01,60052.19939,296.93,35927.38896,287.17,22984.47196,291.49,19313.34469,291.32,45131.3337,295.22,55434.74907
Push,1534645799999,291.54,2843.7741,290.84,4583.09631,293.45,4867.21213,292.59,2963.18909,291.46,7497.25321,294.11,6292.00603,294.59,4785.05333,294.9,5490.96371,296.66,10490.41631,294.61,6770.81274,291.18,6452.85616,288.38,7083.12657,287.84,3730.44534,290.31,6947.22883,290.36,4299.30259,289.44,8658.38136,294.11,51095.68019,290.31,68978.11429,290.47,100906.84987,310.93,46060.31562,306.0,49934.51287,312.55,67045.91545,317.51,61890.56798,302.14,75055.8999,295.57,56040.90122,298.8,53589.50323,302.01,60052.19939,296.93,35927.38896,287.17,22984.47196,291.49,19313.34469,291.32,45131.3337,295.22,55434.74907
Push,1534647599999,292.25,4663.81309,291.54,2843.7741,290.84,4583.09631,293.45,4867.21213,292.59,2963.18909,291.46,7497.25321,294.11,6292.00603,294.59,4785.05333,294.9,5490.96371,296.66,10490.41631,294.61,6770.81274,291.18,6452.85616,288.38,7083.12657,287.84,3730.44534,290.31,6947.22883,290.36,4299.30259,294.11,51095.68019,290.31,68978.11429,290.47,100906.84987,310.93,46060.31562,306.0,49934.51287,312.55,67045.91545,317.51,61890.56798,302.14,75055.8999,295.57,56040.90122,298.8,53589.50323,302.01,60052.19939,296.93,35927.38896,287.17,22984.47196,291.49,19313.34469,291.32,45131.3337,295.22,55434.74907
Push,1534649399999,291.88,7567.79568,292.25,4663.81309,291.54,2843.7741,290.84,4583.09631,293.45,4867.21213,292.59,2963.18909,291.46,7497.25321,294.11,6292.00603,294.59,4785.05333,294.9,5490.96371,296.66,10490.41631,294.61,6770.81274,291.18,6452.85616,288.38,7083.12657,287.84,3730.44534,290.31,6947.22883,294.11,51095.68019,290.31,68978.11429,290.47,100906.84987,310.93,46060.31562,306.0,49934.51287,312.55,67045.91545,317.51,61890.56798,302.14,75055.8999,295.57,56040.90122,298.8,53589.50323,302.01,60052.19939,296.93,35927.38896,287.17,22984.47196,291.49,19313.34469,291.32,45131.3337,295.22,55434.74907
Push,1534651199999,291.01,7099.02782,291.88,7567.79568,292.25,4663.81309,291.54,2843.7741,290.84,4583.09631,293.45,4867.21213,292.59,2963.18909,291.46,7497.25321,294.11,6292.00603,294.59,4785.05333,294.9,5490.96371,296.66,10490.41631,294.61,6770.81274,291.18,6452.85616,288.38,7083.12657,287.84,3730.44534,291.01,42085.16143,294.11,51095.68019,290.31,68978.11429,290.47,100906.84987,310.93,46060.31562,306.0,49934.51287,312.55,67045.91545,317.51,61890.56798,302.14,75055.8999,295.57,56040.90122,298.8,53589.50323,302.01,60052.19939,296.93,35927.38896,287.17,22984.47196,291.49,19313.34469,291.32,45131.3337
Push,1534652999999,289.54,5990.00774,291.01,7099.02782,291.88,7567.79568,292.25,4663.81309,291.54,2843.7741,290.84,4583.09631,293.45,4867.21213,292.59,2963.18909,291.46,7497.25321,294.11,6292.00603,294.59,4785.05333,294.9,5490.96371,296.66,10490.41631,294.61,6770.81274,291.18,6452.85616,288.38,7083.12657,291.01,42085.16143,294.11,51095.68019,290.31,68978.11429,290.47,100906.84987,310.93,46060.31562,306.0,49934.51287,312.55,67045.91545,317.51,61890.56798,302.14,75055.8999,295.57,56040.90122,298.8,53589.50323,302.01,60052.19939,296.93,35927.38896,287.17,22984.47196,291.49,19313.34469,291.32,45131.3337
Push,1534654799999,291.58,2686.77206,289.54,5990.00774,291.01,7099.02782,291.88,7567.79568,292.25,4663.81309,291.54,2843.7741,290.84,4583.09631,293.45,4867.21213,292.59,2963.18909,291.46,7497.25321,294.11,6292.00603,294.59,4785.05333,294.9,5490.96371,296.66,10490.41631,294.61,6770.81274,291.18,6452.85616,291.01,42085.16143,294.11,51095.68019,290.31,68978.11429,290.47,100906.84987,310.93,46060.31562,306.0,49934.51287,312.55,67045.91545,317.51,61890.56798,302.14,75055.8999,295.57,56040.90122,298.8,53589.50323,302.01,60052.19939,296.93,35927.38896,287.17,22984.47196,291.49,19313.34469,291.32,45131.3337
Push,1534656599999,292.69,6428.13756,291.58,2686.77206,289.54,5990.00774,291.01,7099.02782,291.88,7567.79568,292.25,4663.81309,291.54,2843.7741,290.84,4583.09631,293.45,4867.21213,292.59,2963.18909,291.46,7497.25321,294.11,6292.00603,294.59,4785.05333,294.9,5490.96371,296.66,10490.41631,294.61,6770.81274,291.01,42085.16143,294.11,51095.68019,290.31,68978.11429,290.47,100906.84987,310.93,46060.31562,306.0,49934.51287,312.55,67045.91545,317.51,61890.56798,302.14,75055.8999,295.57,56040.90122,298.8,53589.50323,302.01,60052.19939,296.93,35927.38896,287.17,22984.47196,291.49,19313.34469,291.32,45131.3337
Pull,1534683599999,300.95,4170.73413,299.51,6029.50892,301.77,6578.27271,298.43,6170.64584,296.02,4555.47651,295.59,6261.47775,295.01,4534.99372,297.55,6885.8175,295.57,1818.78941,294.95,6081.70144,292.96,6059.73504,295.71,9496.37889,295.17,3543.83614,297.0,4439.69092,293.28,3957.18397,292.69,6428.13756,301.77,42887.17488,292.96,42601.74232,291.01,42085.16143,294.11,51095.68019,290.31,68978.11429,290.47,100906.84987,310.93,46060.31562,306.0,49934.51287,312.55,67045.91545,317.51,61890.56798,302.14,75055.8999,295.57,56040.90122,298.8,53589.50323,302.01,60052.19939,296.93,35927.38896,287.17,22984.47196
Pull,1534696199999,295.5,7644.44041,300.51,4991.13837,298.03,11020.77029,301.66,7465.1347,305.0,11619.16963,305.04,8044.94849,301.77,3790.38836,300.95,4170.73413,299.51,6029.50892,301.77,6578.27271,298.43,6170.64584,296.02,4555.47651,295.59,6261.47775,295.01,4534.99372,297.55,6885.8175,295.57,1818.78941,300.51,57131.79289,301.77,42887.17488,292.96,42601.74232,291.01,42085.16143,294.11,51095.68019,290.31,68978.11429,290.47,100906.84987,310.93,46060.31562,306.0,49934.51287,312.55,67045.91545,317.51,61890.56798,302.14,75055.8999,295.57,56040.90122,298.8,53589.50323,302.01,60052.19939,296.93,35927.38896
Pull,1534703399999,294.92,5357.68076,293.64,10073.87305,298.27,9672.33669,296.74,7367.26376,295.5,7644.44041,300.51,4991.13837,298.03,11020.77029,301.66,7465.1347,305.0,11619.16963,305.04,8044.94849,301.77,3790.38836,300.95,4170.73413,299.51,6029.50892,301.77,6578.27271,298.43,6170.64584,296.02,4555.47651,300.51,57131.79289,301.77,42887.17488,292.96,42601.74232,291.01,42085.16143,294.11,51095.68019,290.31,68978.11429,290.47,100906.84987,310.93,46060.31562,306.0,49934.51287,312.55,67045.91545,317.51,61890.56798,302.14,75055.8999,295.57,56040.90122,298.8,53589.50323,302.01,60052.19939,296.93,35927.38896
Pull,1534712399999,302.24,9171.17694,298.3,3239.67567,295.98,9143.21394,296.32,3980.65781,295.17,8211.59269,294.92,5357.68076,293.64,10073.87305,298.27,9672.33669,296.74,7367.26376,295.5,7644.44041,300.51,4991.13837,298.03,11020.77029,301.66,7465.1347,305.0,11619.16963,305.04,8044.94849,301.77,3790.38836,295.98,61451.05911,300.51,57131.79289,301.77,42887.17488,292.96,42601.74232,291.01,42085.16143,294.11,51095.68019,290.31,68978.11429,290.47,100906.84987,310.93,46060.31562,306.0,49934.51287,312.55,67045.91545,317.51,61890.56798,302.14,75055.8999,295.57,56040.90122,298.8,53589.50323,302.01,60052.19939
Pull,1534723199999,299.42,7121.07696,299.27,5223.52148,301.43,4578.64601,299.67,4037.06134,299.88,3169.60681,301.46,5785.75257,302.24,9171.17694,298.3,3239.67567,295.98,9143.21394,296.32,3980.65781,295.17,8211.59269,294.92,5357.68076,293.64,10073.87305,298.27,9672.33669,296.74,7367.26376,295.5,7644.44041,299.42,42326.51778,295.98,61451.05911,300.51,57131.79289,301.77,42887.17488,292.96,42601.74232,291.01,42085.16143,294.11,51095.68019,290.31,68978.11429,290.47,100906.84987,310.93,46060.31562,306.0,49934.51287,312.55,67045.91545,317.51,61890.56798,302.14,75055.8999,295.57,56040.90122,298.8,53589.50323
Pull,1534737599999,300.15,8030.34333,300.13,4244.11183,301.05,3303.801,302.19,7262.08307,302.4,6019.24096,299.61,4588.02052,301.03,3383.82534,300.97,5311.42584,299.42,7121.07696,299.27,5223.52148,301.43,4578.64601,299.67,4037.06134,299.88,3169.60681,301.46,5785.75257,302.24,9171.17694,298.3,3239.67567,300.15,42142.85189,299.42,42326.51778,295.98,61451.05911,300.51,57131.79289,301.77,42887.17488,292.96,42601.74232,291.01,42085.16143,294.11,51095.68019,290.31,68978.11429,290.47,100906.84987,310.93,46060.31562,306.0,49934.51287,312.55,67045.91545,317.51,61890.56798,302.14,75055.8999,295.57,56040.90122
Pull,1534748399999,295.99,3193.43305,299.07,6484.43545,298.73,2979.08739,297.56,7297.13198,296.92,5704.61599,299.82,3752.32629,300.15,8030.34333,300.13,4244.11183,301.05,3303.801,302.19,7262.08307,302.4,6019.24096,299.61,4588.02052,301.03,3383.82534,300.97,5311.42584,299.42,7121.07696,299.27,5223.52148,300.15,42142.85189,299.42,42326.51778,295.98,61451.05911,300.51,57131.79289,301.77,42887.17488,292.96,42601.74232,291.01,42085.16143,294.11,51095.68019,290.31,68978.11429,290.47,100906.84987,310.93,46060.31562,306.0,49934.51287,312.55,67045.91545,317.51,61890.56798,302.14,75055.8999,295.57,56040.90122
Pull,1534750199999,296.39,2510.48682,295.99,3193.43305,299.07,6484.43545,298.73,2979.08739,297.56,7297.13198,296.92,5704.61599,299.82,3752.32629,300.15,8030.34333,300.13,4244.11183,301.05,3303.801,302.19,7262.08307,302.4,6019.24096,299.61,4588.02052,301.03,3383.82534,300.97,5311.42584,299.42,7121.07696,300.15,42142.85189,299.42,42326.51778,295.98,61451.05911,300.51,57131.79289,301.77,42887.17488,292.96,42601.74232,291.01,42085.16143,294.11,51095.68019,290.31,68978.11429,290.47,100906.84987,310.93,46060.31562,306.0,49934.51287,312.55,67045.91545,317.51,61890.56798,302.14,75055.8999,295.57,56040.90122
Pull,1534762799999,289.85,1570.19917,288.56,2704.21255,288.51,3809.58558,287.82,7647.2011,290.59,6783.20808,294.63,2627.88098,296.76,1773.03818,296.39,2510.48682,295.99,3193.43305,299.07,6484.43545,298.73,2979.08739,297.56,7297.13198,296.92,5704.61599,299.82,3752.32629,300.15,8030.34333,300.13,4244.11183,296.76,33694.55515,300.15,42142.85189,299.42,42326.51778,295.98,61451.05911,300.51,57131.79289,301.77,42887.17488,292.96,42601.74232,291.01,42085.16143,294.11,51095.68019,290.31,68978.11429,290.47,100906.84987,310.93,46060.31562,306.0,49934.51287,312.55,67045.91545,317.51,61890.56798,302.14,75055.8999
Pull,1534775399999,284.52,3349.37109,285.58,3799.87159,282.59,11259.72788,288.8,1962.89738,288.56,4245.95239,290.79,4214.55889,290.76,2165.71955,289.85,1570.19917,288.56,2704.21255,288.51,3809.58558,287.82,7647.2011,290.59,6783.20808,294.63,2627.88098,296.76,1773.03818,296.39,2510.48682,295.99,3193.43305,290.79,31522.5659,296.76,33694.55515,300.15,42142.85189,299.42,42326.51778,295.98,61451.05911,300.51,57131.79289,301.77,42887.17488,292.96,42601.74232,291.01,42085.16143,294.11,51095.68019,290.31,68978.11429,290.47,100906.84987,310.93,46060.31562,306.0,49934.51287,312.55,67045.91545,317.51,61890.56798
Pull,1534795199999,285.0,4025.82235,288.6,1590.09352,288.97,899.74904,288.78,2147.47334,289.62,1247.53697,289.39,2731.28517,289.85,5184.50297,286.7,3150.22878,286.37,2187.45908,286.76,2303.38567,286.9,3163.17411,284.52,3349.37109,285.58,3799.87159,282.59,11259.72788,288.8,1962.89738,288.56,4245.95239,285.0,20976.69214,286.37,32271.83919,290.79,31522.5659,296.76,33694.55515,300.15,42142.85189,299.42,42326.51778,295.98,61451.05911,300.51,57131.79289,301.77,42887.17488,292.96,42601.74232,291.01,42085.16143,294.11,51095.68019,290.31,68978.11429,290.47,100906.84987,310.93,46060.31562,306.0,49934.51287
Push,1534804199999,271.08,21898.44846,283.03,2446.32735,285.65,1104.86843,286.06,2005.48466,285.81,2586.9261,285.0,4025.82235,288.6,1590.09352,288.97,899.74904,288.78,2147.47334,289.62,1247.53697,289.39,2731.28517,289.85,5184.50297,286.7,3150.22878,286.37,2187.45908,286.76,2303.38567,286.9,3163.17411,285.0,20976.69214,286.37,32271.83919,290.79,31522.5659,296.76,33694.55515,300.15,42142.85189,299.42,42326.51778,295.98,61451.05911,300.51,57131.79289,301.77,42887.17488,292.96,42601.74232,291.01,42085.16143,294.11,51095.68019,290.31,68978.11429,290.47,100906.84987,310.93,46060.31562,306.0,49934.51287
Pull,1534807799999,273.08,11397.68959,273.82,12488.72249,271.08,21898.44846,283.03,2446.32735,285.65,1104.86843,286.06,2005.48466,285.81,2586.9261,285.0,4025.82235,288.6,1590.09352,288.97,899.74904,288.78,2147.47334,289.62,1247.53697,289.39,2731.28517,289.85,5184.50297,286.7,3150.22878,286.37,2187.45908,285.0,20976.69214,286.37,32271.83919,290.79,31522.5659,296.76,33694.55515,300.15,42142.85189,299.42,42326.51778,295.98,61451.05911,300.51,57131.79289,301.77,42887.17488,292.96,42601.74232,291.01,42085.16143,294.11,51095.68019,290.31,68978.11429,290.47,100906.84987,310.93,46060.31562,306.0,49934.51287
Push,1534809599999,270.51,4616.81801,273.08,11397.68959,273.82,12488.72249,271.08,21898.44846,283.03,2446.32735,285.65,1104.86843,286.06,2005.48466,285.81,2586.9261,285.0,4025.82235,288.6,1590.09352,288.97,899.74904,288.78,2147.47334,289.62,1247.53697,289.39,2731.28517,289.85,5184.50297,286.7,3150.22878,270.51,58545.28509,285.0,20976.69214,286.37,32271.83919,290.79,31522.5659,296.76,33694.55515,300.15,42142.85189,299.42,42326.51778,295.98,61451.05911,300.51,57131.79289,301.77,42887.17488,292.96,42601.74232,291.01,42085.16143,294.11,51095.68019,290.31,68978.11429,290.47,100906.84987,310.93,46060.31562
Pull,1534811399999,273.15,5548.27277,270.51,4616.81801,273.08,11397.68959,273.82,12488.72249,271.08,21898.44846,283.03,2446.32735,285.65,1104.86843,286.06,2005.48466,285.81,2586.9261,285.0,4025.82235,288.6,1590.09352,288.97,899.74904,288.78,2147.47334,289.62,1247.53697,289.39,2731.28517,289.85,5184.50297,270.51,58545.28509,285.0,20976.69214,286.37,32271.83919,290.79,31522.5659,296.76,33694.55515,300.15,42142.85189,299.42,42326.51778,295.98,61451.05911,300.51,57131.79289,301.77,42887.17488,292.96,42601.74232,291.01,42085.16143,294.11,51095.68019,290.31,68978.11429,290.47,100906.84987,310.93,46060.31562
Pull,1534847399999,281.96,4787.14524,282.02,1214.25234,282.24,3764.31842,284.88,3157.46066,283.57,7352.90429,279.1,2887.81659,279.8,2856.78437,278.65,2131.35712,279.53,3936.58016,276.28,1172.62366,276.1,1767.17387,274.99,1470.18055,275.24,1663.7757,276.49,1513.69765,275.9,1567.28705,274.75,1454.30833,279.1,17886.29202,276.49,22115.17129,270.51,58545.28509,285.0,20976.69214,286.37,32271.83919,290.79,31522.5659,296.76,33694.55515,300.15,42142.85189,299.42,42326.51778,295.98,61451.05911,300.51,57131.79289,301.77,42887.17488,292.96,42601.74232,291.01,42085.16143,294.11,51095.68019,290.31,68978.11429
Push,1534861799999,273.78,14260.52566,275.23,7886.02161,277.87,9475.92385,280.9,5477.24676,281.0,4106.18529,280.99,4571.97224,282.4,4360.73764,282.57,4819.01432,281.96,4787.14524,282.02,1214.25234,282.24,3764.31842,284.88,3157.46066,283.57,7352.90429,279.1,2887.81659,279.8,2856.78437,278.65,2131.35712,280.99,34027.80515,279.1,17886.29202,276.49,22115.17129,270.51,58545.28509,285.0,20976.69214,286.37,32271.83919,290.79,31522.5659,296.76,33694.55515,300.15,42142.85189,299.42,42326.51778,295.98,61451.05911,300.51,57131.79289,301.77,42887.17488,292.96,42601.74232,291.01,42085.16143,294.11,51095.68019
Push,1534865399999,274.83,4434.3194,276.9,7967.75147,273.78,14260.52566,275.23,7886.02161,277.87,9475.92385,280.9,5477.24676,281.0,4106.18529,280.99,4571.97224,282.4,4360.73764,282.57,4819.01432,281.96,4787.14524,282.02,1214.25234,282.24,3764.31842,284.88,3157.46066,283.57,7352.90429,279.1,2887.81659,280.99,34027.80515,279.1,17886.29202,276.49,22115.17129,270.51,58545.28509,285.0,20976.69214,286.37,32271.83919,290.79,31522.5659,296.76,33694.55515,300.15,42142.85189,299.42,42326.51778,295.98,61451.05911,300.51,57131.79289,301.77,42887.17488,292.96,42601.74232,291.01,42085.16143,294.11,51095.68019
Push,1534867199999,275.31,6562.57308,274.83,4434.3194,276.9,7967.75147,273.78,14260.52566,275.23,7886.02161,277.87,9475.92385,280.9,5477.24676,281.0,4106.18529,280.99,4571.97224,282.4,4360.73764,282.57,4819.01432,281.96,4787.14524,282.02,1214.25234,282.24,3764.31842,284.88,3157.46066,283.57,7352.90429,275.31,60170.54712,280.99,34027.80515,279.1,17886.29202,276.49,22115.17129,270.51,58545.28509,285.0,20976.69214,286.37,32271.83919,290.79,31522.5659,296.76,33694.55515,300.15,42142.85189,299.42,42326.51778,295.98,61451.05911,300.51,57131.79289,301.77,42887.17488,292.96,42601.74232,291.01,42085.16143
